record_id,weather_profile_id,station_id,timestamp_utc,outdoor_temperature_C,temperature_source_variable,instantaneous_temperature_C,relative_humidity_pct,hourly_min_temperature_C,hourly_max_temperature_C,evidence_status,source_id,retrieved_at
B05-WX-15695,B05-REF-OBS-2025-44527,44527,2025-10-16T22:00:00Z,7.1,ta,7.1,89,6.4,7.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15696,B05-REF-OBS-2025-44527,44527,2025-10-16T23:00:00Z,6.6,ta,6.4,91,6.4,7.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15697,B05-REF-OBS-2025-44527,44527,2025-10-17T00:00:00Z,6,ta,5.4,92,5.4,6.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15698,B05-REF-OBS-2025-44527,44527,2025-10-17T01:00:00Z,5.1,ta,4.9,95,4.8,5.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15699,B05-REF-OBS-2025-44527,44527,2025-10-17T02:00:00Z,4.4,ta,4.3,96,4.1,4.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15700,B05-REF-OBS-2025-44527,44527,2025-10-17T03:00:00Z,4.9,ta,4.2,92,4.2,5.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15701,B05-REF-OBS-2025-44527,44527,2025-10-17T04:00:00Z,4,ta,3.5,95,3.5,4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15702,B05-REF-OBS-2025-44527,44527,2025-10-17T05:00:00Z,3.3,ta,3.1,97,2.7,3.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15703,B05-REF-OBS-2025-44527,44527,2025-10-17T06:00:00Z,3.5,ta,4.8,91,2.9,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15704,B05-REF-OBS-2025-44527,44527,2025-10-17T07:00:00Z,6.8,ta,8.6,73,4.9,8.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15705,B05-REF-OBS-2025-44527,44527,2025-10-17T08:00:00Z,9.8,ta,10.7,67,8.8,10.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15706,B05-REF-OBS-2025-44527,44527,2025-10-17T09:00:00Z,11.2,ta,11.3,66,10.8,11.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15707,B05-REF-OBS-2025-44527,44527,2025-10-17T10:00:00Z,11.5,ta,11.7,68,11.3,11.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15708,B05-REF-OBS-2025-44527,44527,2025-10-17T11:00:00Z,12.4,ta,13.3,64,11.8,13.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15709,B05-REF-OBS-2025-44527,44527,2025-10-17T12:00:00Z,14,ta,14.6,56,13.4,14.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15710,B05-REF-OBS-2025-44527,44527,2025-10-17T13:00:00Z,15.5,ta,16,41,14.6,16,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15711,B05-REF-OBS-2025-44527,44527,2025-10-17T14:00:00Z,15.6,ta,15.4,41,15.4,16,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15712,B05-REF-OBS-2025-44527,44527,2025-10-17T15:00:00Z,15.1,ta,14.7,43,14.7,15.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15713,B05-REF-OBS-2025-44527,44527,2025-10-17T16:00:00Z,14,ta,12.8,53,12.8,14.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15714,B05-REF-OBS-2025-44527,44527,2025-10-17T17:00:00Z,11.8,ta,11.2,62,11.2,12.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15715,B05-REF-OBS-2025-44527,44527,2025-10-17T18:00:00Z,11.7,ta,11.5,61,11.1,12.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15716,B05-REF-OBS-2025-44527,44527,2025-10-17T19:00:00Z,11.6,ta,11.4,62,11.4,11.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15717,B05-REF-OBS-2025-44527,44527,2025-10-17T20:00:00Z,10.6,ta,10.6,69,10.1,11.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15718,B05-REF-OBS-2025-44527,44527,2025-10-17T21:00:00Z,10.5,ta,10.3,71,10.2,10.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15719,B05-REF-OBS-2025-44527,44527,2025-10-17T22:00:00Z,10.2,ta,9.9,72,9.9,10.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15720,B05-REF-OBS-2025-44527,44527,2025-10-17T23:00:00Z,9.3,ta,9.2,75,9,9.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15721,B05-REF-OBS-2025-44527,44527,2025-10-18T00:00:00Z,9.3,ta,9.3,77,9.2,9.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15722,B05-REF-OBS-2025-44527,44527,2025-10-18T01:00:00Z,9.1,ta,9,79,9,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15723,B05-REF-OBS-2025-44527,44527,2025-10-18T02:00:00Z,8.8,ta,8.6,81,8.5,9.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15724,B05-REF-OBS-2025-44527,44527,2025-10-18T03:00:00Z,9.2,ta,9.2,77,8.6,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15725,B05-REF-OBS-2025-44527,44527,2025-10-18T04:00:00Z,9.3,ta,9.1,78,9.1,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15726,B05-REF-OBS-2025-44527,44527,2025-10-18T05:00:00Z,9.2,ta,9,81,8.9,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15727,B05-REF-OBS-2025-44527,44527,2025-10-18T06:00:00Z,9.6,ta,10.2,76,8.9,10.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15728,B05-REF-OBS-2025-44527,44527,2025-10-18T07:00:00Z,10.8,ta,11.4,72,10.3,11.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15729,B05-REF-OBS-2025-44527,44527,2025-10-18T08:00:00Z,11.7,ta,12.2,69,11.4,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15730,B05-REF-OBS-2025-44527,44527,2025-10-18T09:00:00Z,12.9,ta,14.1,61,12.2,14.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15731,B05-REF-OBS-2025-44527,44527,2025-10-18T10:00:00Z,13.9,ta,13.8,54,13.2,14.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15732,B05-REF-OBS-2025-44527,44527,2025-10-18T11:00:00Z,14,ta,13.6,54,13.5,14.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15733,B05-REF-OBS-2025-44527,44527,2025-10-18T12:00:00Z,13.5,ta,13.8,49,13.2,14,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15734,B05-REF-OBS-2025-44527,44527,2025-10-18T13:00:00Z,14.3,ta,13.6,48,13.6,14.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15735,B05-REF-OBS-2025-44527,44527,2025-10-18T14:00:00Z,13.7,ta,13.6,37,13.2,14.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15736,B05-REF-OBS-2025-44527,44527,2025-10-18T15:00:00Z,13.3,ta,12.8,41,12.8,13.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15737,B05-REF-OBS-2025-44527,44527,2025-10-18T16:00:00Z,12.1,ta,11.4,37,11.4,12.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15738,B05-REF-OBS-2025-44527,44527,2025-10-18T17:00:00Z,11,ta,10.6,43,10.5,11.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15739,B05-REF-OBS-2025-44527,44527,2025-10-18T18:00:00Z,10,ta,9.5,43,9.5,10.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15740,B05-REF-OBS-2025-44527,44527,2025-10-18T19:00:00Z,8.9,ta,8.4,47,8.2,9.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15741,B05-REF-OBS-2025-44527,44527,2025-10-18T20:00:00Z,8.2,ta,8,48,7.7,8.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15742,B05-REF-OBS-2025-44527,44527,2025-10-18T21:00:00Z,6.8,ta,4.9,61,4.9,8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15743,B05-REF-OBS-2025-44527,44527,2025-10-18T22:00:00Z,4.6,ta,3.8,65,3.8,6.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15744,B05-REF-OBS-2025-44527,44527,2025-10-18T23:00:00Z,3.4,ta,4.1,66,3,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15745,B05-REF-OBS-2025-44527,44527,2025-10-19T00:00:00Z,4.9,ta,4.1,63,4.1,5.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15746,B05-REF-OBS-2025-44527,44527,2025-10-19T01:00:00Z,4.1,ta,4.6,65,3.5,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15747,B05-REF-OBS-2025-44527,44527,2025-10-19T02:00:00Z,3.8,ta,2.8,71,2.3,5.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15748,B05-REF-OBS-2025-44527,44527,2025-10-19T03:00:00Z,1,ta,-0.5,83,-0.6,2.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15749,B05-REF-OBS-2025-44527,44527,2025-10-19T04:00:00Z,-0.1,ta,-0.4,88,-0.4,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15750,B05-REF-OBS-2025-44527,44527,2025-10-19T05:00:00Z,-0.9,ta,-1.3,91,-1.3,-0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15751,B05-REF-OBS-2025-44527,44527,2025-10-19T06:00:00Z,-0.9,ta,0.3,86,-1.6,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15752,B05-REF-OBS-2025-44527,44527,2025-10-19T07:00:00Z,2.5,ta,4.5,69,0.4,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15753,B05-REF-OBS-2025-44527,44527,2025-10-19T08:00:00Z,6.6,ta,7.9,59,4.6,7.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15754,B05-REF-OBS-2025-44527,44527,2025-10-19T09:00:00Z,8.7,ta,9.7,52,8,9.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15755,B05-REF-OBS-2025-44527,44527,2025-10-19T10:00:00Z,10.3,ta,10.7,48,9.7,10.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15756,B05-REF-OBS-2025-44527,44527,2025-10-19T11:00:00Z,11.2,ta,12,44,10.5,12,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15757,B05-REF-OBS-2025-44527,44527,2025-10-19T12:00:00Z,12.1,ta,13,40,11.6,13.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15758,B05-REF-OBS-2025-44527,44527,2025-10-19T13:00:00Z,12.4,ta,12.5,39,12.1,13,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15759,B05-REF-OBS-2025-44527,44527,2025-10-19T14:00:00Z,12.6,ta,13,38,12.3,13,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15760,B05-REF-OBS-2025-44527,44527,2025-10-19T15:00:00Z,12.9,ta,12.6,38,12.6,13.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15761,B05-REF-OBS-2025-44527,44527,2025-10-19T16:00:00Z,10.2,ta,8.8,52,8.7,12.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15762,B05-REF-OBS-2025-44527,44527,2025-10-19T17:00:00Z,7.9,ta,7.9,57,7.2,8.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15763,B05-REF-OBS-2025-44527,44527,2025-10-19T18:00:00Z,6.9,ta,6.1,62,6.1,7.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15764,B05-REF-OBS-2025-44527,44527,2025-10-19T19:00:00Z,5.3,ta,5,68,4.9,6.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15765,B05-REF-OBS-2025-44527,44527,2025-10-19T20:00:00Z,4.4,ta,4.2,70,4,5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15766,B05-REF-OBS-2025-44527,44527,2025-10-19T21:00:00Z,3.7,ta,2.8,74,2.8,4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15767,B05-REF-OBS-2025-44527,44527,2025-10-19T22:00:00Z,2.6,ta,2.3,79,2.2,3.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15768,B05-REF-OBS-2025-44527,44527,2025-10-19T23:00:00Z,2.1,ta,1.6,82,1.4,2.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15769,B05-REF-OBS-2025-44527,44527,2025-10-20T00:00:00Z,1.4,ta,0.8,82,0.8,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15770,B05-REF-OBS-2025-44527,44527,2025-10-20T01:00:00Z,0.9,ta,0.9,82,0.6,1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15771,B05-REF-OBS-2025-44527,44527,2025-10-20T02:00:00Z,0.8,ta,1.5,83,0.3,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15772,B05-REF-OBS-2025-44527,44527,2025-10-20T03:00:00Z,1.2,ta,0.5,83,0.5,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15773,B05-REF-OBS-2025-44527,44527,2025-10-20T04:00:00Z,0.4,ta,0.4,83,0,0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15774,B05-REF-OBS-2025-44527,44527,2025-10-20T05:00:00Z,0.5,ta,0.3,88,0.2,0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15775,B05-REF-OBS-2025-44527,44527,2025-10-20T06:00:00Z,0.7,ta,1.2,79,0.4,1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15776,B05-REF-OBS-2025-44527,44527,2025-10-20T07:00:00Z,2.6,ta,3.9,68,1.2,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15777,B05-REF-OBS-2025-44527,44527,2025-10-20T08:00:00Z,5.7,ta,7.2,56,4,7.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15778,B05-REF-OBS-2025-44527,44527,2025-10-20T09:00:00Z,8.5,ta,9.5,47,7.2,9.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15779,B05-REF-OBS-2025-44527,44527,2025-10-20T10:00:00Z,10.4,ta,11.5,41,9.4,11.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15780,B05-REF-OBS-2025-44527,44527,2025-10-20T11:00:00Z,12.3,ta,12.7,37,11.4,12.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15781,B05-REF-OBS-2025-44527,44527,2025-10-20T12:00:00Z,13.2,ta,13.1,34,12.7,13.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15782,B05-REF-OBS-2025-44527,44527,2025-10-20T13:00:00Z,13.7,ta,13.6,33,13.2,14.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15783,B05-REF-OBS-2025-44527,44527,2025-10-20T14:00:00Z,13.8,ta,13.8,33,13.5,14,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15784,B05-REF-OBS-2025-44527,44527,2025-10-20T15:00:00Z,13.4,ta,12.4,36,12.4,13.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15785,B05-REF-OBS-2025-44527,44527,2025-10-20T16:00:00Z,11,ta,9.4,46,9.4,12.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15786,B05-REF-OBS-2025-44527,44527,2025-10-20T17:00:00Z,9,ta,8.4,50,8.4,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15787,B05-REF-OBS-2025-44527,44527,2025-10-20T18:00:00Z,8.8,ta,9.1,46,8.5,9.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15788,B05-REF-OBS-2025-44527,44527,2025-10-20T19:00:00Z,9.3,ta,9.1,45,9.1,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15789,B05-REF-OBS-2025-44527,44527,2025-10-20T20:00:00Z,9.1,ta,9.3,45,8.9,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15790,B05-REF-OBS-2025-44527,44527,2025-10-20T21:00:00Z,9.1,ta,9,46,9,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15791,B05-REF-OBS-2025-44527,44527,2025-10-20T22:00:00Z,9.1,ta,9.3,45,9,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15792,B05-REF-OBS-2025-44527,44527,2025-10-20T23:00:00Z,9.1,ta,8.7,47,8.7,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15793,B05-REF-OBS-2025-44527,44527,2025-10-21T00:00:00Z,8.2,ta,7.6,60,7.6,8.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15794,B05-REF-OBS-2025-44527,44527,2025-10-21T01:00:00Z,7.3,ta,7,61,7,7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15795,B05-REF-OBS-2025-44527,44527,2025-10-21T02:00:00Z,6.9,ta,6.8,62,6.8,7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15796,B05-REF-OBS-2025-44527,44527,2025-10-21T03:00:00Z,6.6,ta,6.8,63,6.5,6.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15797,B05-REF-OBS-2025-44527,44527,2025-10-21T04:00:00Z,6.6,ta,6.2,69,6.2,6.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15798,B05-REF-OBS-2025-44527,44527,2025-10-21T05:00:00Z,6.3,ta,6,74,6,6.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15799,B05-REF-OBS-2025-44527,44527,2025-10-21T06:00:00Z,5.9,ta,5.6,82,5.6,6.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15800,B05-REF-OBS-2025-44527,44527,2025-10-21T07:00:00Z,5.4,ta,5.3,90,5.3,5.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15801,B05-REF-OBS-2025-44527,44527,2025-10-21T08:00:00Z,5.4,ta,5.9,94,5.2,5.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15802,B05-REF-OBS-2025-44527,44527,2025-10-21T09:00:00Z,6.5,ta,6.6,90,6,6.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15803,B05-REF-OBS-2025-44527,44527,2025-10-21T10:00:00Z,6.8,ta,7.1,85,6.6,7.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15804,B05-REF-OBS-2025-44527,44527,2025-10-21T11:00:00Z,7.3,ta,7.5,80,7.1,7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15805,B05-REF-OBS-2025-44527,44527,2025-10-21T12:00:00Z,8.1,ta,8.9,73,7.4,9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15806,B05-REF-OBS-2025-44527,44527,2025-10-21T13:00:00Z,9.3,ta,9.4,73,8.8,9.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15807,B05-REF-OBS-2025-44527,44527,2025-10-21T14:00:00Z,9.2,ta,9.2,72,9.1,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15808,B05-REF-OBS-2025-44527,44527,2025-10-21T15:00:00Z,9.1,ta,9,72,9,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15809,B05-REF-OBS-2025-44527,44527,2025-10-21T16:00:00Z,8.9,ta,8.8,73,8.8,9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15810,B05-REF-OBS-2025-44527,44527,2025-10-21T17:00:00Z,8.6,ta,8.5,75,8.5,8.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15811,B05-REF-OBS-2025-44527,44527,2025-10-21T18:00:00Z,8.6,ta,8.5,76,8.5,8.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15812,B05-REF-OBS-2025-44527,44527,2025-10-21T19:00:00Z,8.6,ta,8.8,75,8.5,8.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15813,B05-REF-OBS-2025-44527,44527,2025-10-21T20:00:00Z,8.6,ta,8.5,78,8.5,8.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15814,B05-REF-OBS-2025-44527,44527,2025-10-21T21:00:00Z,8.5,ta,8.4,80,8.4,8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15815,B05-REF-OBS-2025-44527,44527,2025-10-21T22:00:00Z,8.4,ta,8.4,80,8.4,8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15816,B05-REF-OBS-2025-44527,44527,2025-10-21T23:00:00Z,8.3,ta,8.2,81,8.2,8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15817,B05-REF-OBS-2025-44527,44527,2025-10-22T00:00:00Z,8.1,ta,8.1,82,8.1,8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15818,B05-REF-OBS-2025-44527,44527,2025-10-22T01:00:00Z,8.2,ta,8.2,82,8.1,8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15819,B05-REF-OBS-2025-44527,44527,2025-10-22T02:00:00Z,7.9,ta,7.8,93,7.8,8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15820,B05-REF-OBS-2025-44527,44527,2025-10-22T03:00:00Z,7.8,ta,8,92,7.7,8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15821,B05-REF-OBS-2025-44527,44527,2025-10-22T04:00:00Z,8.1,ta,8,87,8,8.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15822,B05-REF-OBS-2025-44527,44527,2025-10-22T05:00:00Z,8,ta,8,87,8,8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15823,B05-REF-OBS-2025-44527,44527,2025-10-22T06:00:00Z,8.1,ta,8.3,81,7.9,8.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15824,B05-REF-OBS-2025-44527,44527,2025-10-22T07:00:00Z,8.8,ta,9.3,76,8.3,9.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15825,B05-REF-OBS-2025-44527,44527,2025-10-22T08:00:00Z,9.9,ta,10.2,71,9.3,10.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15826,B05-REF-OBS-2025-44527,44527,2025-10-22T09:00:00Z,10.7,ta,11.2,67,10.3,11.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15827,B05-REF-OBS-2025-44527,44527,2025-10-22T10:00:00Z,11.9,ta,12.5,64,11.3,12.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15828,B05-REF-OBS-2025-44527,44527,2025-10-22T11:00:00Z,13.7,ta,14.9,56,12.5,14.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15829,B05-REF-OBS-2025-44527,44527,2025-10-22T12:00:00Z,16,ta,17.2,48,15,17.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15830,B05-REF-OBS-2025-44527,44527,2025-10-22T13:00:00Z,17.8,ta,18.4,46,17.3,18.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-15831,B05-REF-OBS-2025-44527,44527,2025-10-22T14:00:00Z,19,ta,19.4,44,18.3,19.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
