cell_id,projection_id,source_id,dataset_id,dataflow_id,source_version,reference_year,county_code,county_name_hu,settlement_type_code,settlement_type_name_hu,occupancy_code,construction_period_code,construction_period_name_hu,wall_material_code,wall_material_name_hu,floor_area_code,floor_area_name_hu,comfort_code,comfort_name_hu,heating_mode_code,heating_mode_name_hu,heating_fuel_code,heating_fuel_name_hu,combined_heating_fuel_code,combined_heating_fuel_name_hu,heat_pump_code,heat_pump_name_hu,dwelling_count,ksh_observation_status,evidence_status,availability_status,frequency_band,query_id,retrieved_at
WBLCELL-B02-ENV-023805,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,7,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023806,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,18,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023807,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,210,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023808,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,435,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023809,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,9,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023810,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023811,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1213,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023812,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1043,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023813,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023814,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,29,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023815,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3032,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023816,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1149,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023817,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,14,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023818,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023819,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2395,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023820,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,373,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023821,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023822,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_GE120,120 m² vagy nagyobb,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023823,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023824,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,28,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023825,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023826,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,16,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023827,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,37,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023828,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023829,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023830,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,23,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023831,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,70,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023832,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,121,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023833,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,517,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023834,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM50-59,50–59 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023835,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,143,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023836,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,267,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023837,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023838,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023839,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023840,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,8,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023841,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL2,Panel falazat,SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023842,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,172,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023843,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM100-119,100–119 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,31,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023844,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,14,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023845,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023846,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM30-39,30–39 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023847,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,19,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023848,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,10,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023849,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM40-49,40–49 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023850,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,31,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023851,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,126,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023852,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM50-59,50–59 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023853,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,160,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023854,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,181,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023855,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM60-79,60–79 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU322,2026-08-12
WBLCELL-B02-ENV-023856,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU322,Jász-Nagykun-Szolnok vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,WALL3,"Beton, közép- vagy nagyblokk falazat",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,250,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU322,2026-08-12
